"","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety"
"20",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"21",0.566666666666667,0.568194444444444,0.567006944444445,0.635333333333333,0.652777777777778,0.684722222222222,0.723611111111111,0.747222222222222,0.833333333333333,0.566666666666667,0.568194444444444,0.567006944444445,0.635333333333333,0.652777777777778,0.684722222222222,0.723611111111111,0.747222222222222,0.833333333333333,0.566666666666667,0.568194444444444,0.567006944444445,0.635333333333333,0.652777777777778,0.684722222222222,0.723611111111111,0.747222222222222,0.833333333333333
"22",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"24",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"25",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26",0.933333333333333,0.935416666666667,0.935243055555556,0.951083333333333,0.956111111111111,0.965277777777778,0.983333333333333,0.983333333333333,1,0.933333333333333,0.935416666666667,0.935243055555556,0.951083333333333,0.956111111111111,0.965277777777778,0.983333333333333,0.983333333333333,1,0.933333333333333,0.935416666666667,0.935243055555556,0.951083333333333,0.956111111111111,0.965277777777778,0.983333333333333,0.983333333333333,1
"27",0.933333333333333,0.935694444444444,0.935659722222222,0.951333333333333,0.956111111111111,0.963888888888889,0.983333333333333,0.983333333333333,1,0.933333333333333,0.935694444444444,0.935659722222222,0.951333333333333,0.956111111111111,0.963888888888889,0.983333333333333,0.983333333333333,1,0.933333333333333,0.935694444444444,0.935659722222222,0.951333333333333,0.956111111111111,0.963888888888889,0.983333333333333,0.983333333333333,1
"28",0.933333333333333,0.936805555555556,0.936930555555556,0.95075,0.949444444444444,0.961111111111111,0.983333333333333,0.988888888888889,1,0.933333333333333,0.936805555555556,0.936930555555556,0.95075,0.949444444444444,0.961111111111111,0.983333333333333,0.988888888888889,1,0.933333333333333,0.936805555555556,0.936930555555556,0.95075,0.949444444444444,0.961111111111111,0.983333333333333,0.988888888888889,1
"29",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"30",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"31",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"32",0.583333333333333,0.582777777777778,0.583284722222222,0.584083333333333,0.579444444444444,0.613194444444444,0.572222222222222,0.575,0.666666666666667,0.583333333333333,0.582777777777778,0.583284722222222,0.584083333333333,0.579444444444444,0.613194444444444,0.572222222222222,0.575,0.666666666666667,0.583333333333333,0.582777777777778,0.583284722222222,0.584083333333333,0.579444444444444,0.613194444444444,0.572222222222222,0.575,0.666666666666667
"33",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"34",0.583333333333333,0.582916666666667,0.582819444444444,0.5835,0.581111111111111,0.61875,0.565277777777778,0.586111111111111,0.666666666666667,0.583333333333333,0.582916666666667,0.582819444444444,0.5835,0.581111111111111,0.61875,0.565277777777778,0.586111111111111,0.666666666666667,0.583333333333333,0.582916666666667,0.582819444444444,0.5835,0.581111111111111,0.61875,0.565277777777778,0.586111111111111,0.666666666666667
"35",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"36",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"37",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"38",0.633333333333333,0.635277777777778,0.635458333333333,0.622333333333333,0.641111111111111,0.647916666666667,0.622222222222222,0.644444444444444,0.833333333333333,0.633333333333333,0.635277777777778,0.635458333333333,0.622333333333333,0.641111111111111,0.647916666666667,0.622222222222222,0.644444444444444,0.833333333333333,0.633333333333333,0.635277777777778,0.635458333333333,0.622333333333333,0.641111111111111,0.647916666666667,0.622222222222222,0.644444444444444,0.833333333333333
"39",0.6,0.606666666666667,0.607201388888889,0.611833333333333,0.598888888888889,0.624305555555555,0.625,0.636111111111111,0.666666666666667,0.6,0.606666666666667,0.607201388888889,0.611833333333333,0.598888888888889,0.624305555555555,0.625,0.636111111111111,0.666666666666667,0.6,0.606666666666667,0.607201388888889,0.611833333333333,0.598888888888889,0.624305555555555,0.625,0.636111111111111,0.666666666666667
"40",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"41",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"42",0.7,0.704861111111111,0.704270833333333,0.63625,0.641111111111111,0.622916666666667,0.581944444444444,0.616666666666667,0.833333333333333,0.7,0.704861111111111,0.704270833333333,0.63625,0.641111111111111,0.622916666666667,0.581944444444444,0.616666666666667,0.833333333333333,0.7,0.704861111111111,0.704270833333333,0.63625,0.641111111111111,0.622916666666667,0.581944444444444,0.616666666666667,0.833333333333333
"43",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"44",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"45",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"46",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"47",0.666666666666667,0.671805555555556,0.671673611111111,0.700083333333333,0.696666666666667,0.691666666666667,0.75,0.747222222222222,0.833333333333333,0.666666666666667,0.671805555555556,0.671673611111111,0.700083333333333,0.696666666666667,0.691666666666667,0.75,0.747222222222222,0.833333333333333,0.666666666666667,0.671805555555556,0.671673611111111,0.700083333333333,0.696666666666667,0.691666666666667,0.75,0.747222222222222,0.833333333333333
"48",0.7,0.700277777777778,0.699263888888889,0.699666666666667,0.709444444444444,0.697916666666667,0.738888888888889,0.75,0.833333333333333,0.7,0.700277777777778,0.699263888888889,0.699666666666667,0.709444444444444,0.697916666666667,0.738888888888889,0.75,0.833333333333333,0.7,0.700277777777778,0.699263888888889,0.699666666666667,0.709444444444444,0.697916666666667,0.738888888888889,0.75,0.833333333333333
"49",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"50",0.683333333333333,0.682777777777778,0.682354166666667,0.748333333333333,0.736666666666667,0.758333333333333,0.822222222222222,0.816666666666667,0.833333333333333,0.683333333333333,0.682777777777778,0.682354166666667,0.748333333333333,0.736666666666667,0.758333333333333,0.822222222222222,0.816666666666667,0.833333333333333,0.683333333333333,0.682777777777778,0.682354166666667,0.748333333333333,0.736666666666667,0.758333333333333,0.822222222222222,0.816666666666667,0.833333333333333
"51",0.733333333333333,0.733055555555556,0.733229166666667,0.765166666666667,0.782777777777778,0.773611111111111,0.780555555555556,0.766666666666667,0.833333333333333,0.733333333333333,0.733055555555556,0.733229166666667,0.765166666666667,0.782777777777778,0.773611111111111,0.780555555555556,0.766666666666667,0.833333333333333,0.733333333333333,0.733055555555556,0.733229166666667,0.765166666666667,0.782777777777778,0.773611111111111,0.780555555555556,0.766666666666667,0.833333333333333
"52",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"53",0.75,0.75,0.750111111111111,0.779416666666667,0.793333333333333,0.776388888888889,0.775,0.761111111111111,0.833333333333333,0.75,0.75,0.750111111111111,0.779416666666667,0.793333333333333,0.776388888888889,0.775,0.761111111111111,0.833333333333333,0.75,0.75,0.750111111111111,0.779416666666667,0.793333333333333,0.776388888888889,0.775,0.761111111111111,0.833333333333333
"54",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59",0.516666666666667,0.517638888888889,0.517930555555556,0.563666666666667,0.602777777777778,0.611111111111111,0.658333333333333,0.672222222222222,0.666666666666667,0.516666666666667,0.517638888888889,0.517930555555556,0.563666666666667,0.602777777777778,0.611111111111111,0.658333333333333,0.672222222222222,0.666666666666667,0.516666666666667,0.517638888888889,0.517930555555556,0.563666666666667,0.602777777777778,0.611111111111111,0.658333333333333,0.672222222222222,0.666666666666667
"60",0.783333333333333,0.785277777777778,0.784604166666667,0.82625,0.830555555555555,0.833333333333333,0.854166666666667,0.916666666666667,0.833333333333333,0.783333333333333,0.785277777777778,0.784604166666667,0.82625,0.830555555555555,0.833333333333333,0.854166666666667,0.916666666666667,0.833333333333333,0.783333333333333,0.785277777777778,0.784604166666667,0.82625,0.830555555555555,0.833333333333333,0.854166666666667,0.916666666666667,0.833333333333333
"61",0.816666666666667,0.817361111111111,0.816083333333333,0.858583333333333,0.867222222222222,0.879861111111111,0.905555555555556,0.927777777777778,0.833333333333333,0.816666666666667,0.817361111111111,0.816083333333333,0.858583333333333,0.867222222222222,0.879861111111111,0.905555555555556,0.927777777777778,0.833333333333333,0.816666666666667,0.817361111111111,0.816083333333333,0.858583333333333,0.867222222222222,0.879861111111111,0.905555555555556,0.927777777777778,0.833333333333333
"62",0.833333333333333,0.833472222222222,0.832666666666667,0.875333333333333,0.886111111111111,0.905555555555556,0.9125,0.944444444444444,0.833333333333333,0.833333333333333,0.833472222222222,0.832666666666667,0.875333333333333,0.886111111111111,0.905555555555556,0.9125,0.944444444444444,0.833333333333333,0.833333333333333,0.833472222222222,0.832666666666667,0.875333333333333,0.886111111111111,0.905555555555556,0.9125,0.944444444444444,0.833333333333333
"63",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64",0.833333333333333,0.833888888888889,0.832958333333333,0.882166666666667,0.888333333333333,0.906944444444444,0.913888888888889,0.927777777777778,0.833333333333333,0.833333333333333,0.833888888888889,0.832958333333333,0.882166666666667,0.888333333333333,0.906944444444444,0.913888888888889,0.927777777777778,0.833333333333333,0.833333333333333,0.833888888888889,0.832958333333333,0.882166666666667,0.888333333333333,0.906944444444444,0.913888888888889,0.927777777777778,0.833333333333333
"65",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"66",0.766666666666667,0.768194444444444,0.767513888888889,0.825583333333333,0.843888888888889,0.838888888888889,0.854166666666667,0.930555555555556,1,0.766666666666667,0.768194444444444,0.767513888888889,0.825583333333333,0.843888888888889,0.838888888888889,0.854166666666667,0.930555555555556,1,0.766666666666667,0.768194444444444,0.767513888888889,0.825583333333333,0.843888888888889,0.838888888888889,0.854166666666667,0.930555555555556,1
"67",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"68",0.666666666666667,0.667083333333333,0.666451388888889,0.743083333333333,0.767777777777778,0.780555555555556,0.751388888888889,0.761111111111111,0.666666666666667,0.666666666666667,0.667083333333333,0.666451388888889,0.743083333333333,0.767777777777778,0.780555555555556,0.751388888888889,0.761111111111111,0.666666666666667,0.666666666666667,0.667083333333333,0.666451388888889,0.743083333333333,0.767777777777778,0.780555555555556,0.751388888888889,0.761111111111111,0.666666666666667
"69",0.666666666666667,0.667222222222222,0.666472222222222,0.742583333333333,0.762222222222222,0.774305555555556,0.736111111111111,0.752777777777778,0.666666666666667,0.666666666666667,0.667222222222222,0.666472222222222,0.742583333333333,0.762222222222222,0.774305555555556,0.736111111111111,0.752777777777778,0.666666666666667,0.666666666666667,0.667222222222222,0.666472222222222,0.742583333333333,0.762222222222222,0.774305555555556,0.736111111111111,0.752777777777778,0.666666666666667
"70",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"71",0.666666666666667,0.661944444444444,0.6620625,0.727416666666667,0.736666666666667,0.759027777777778,0.734722222222222,0.822222222222222,0.833333333333333,0.666666666666667,0.661944444444444,0.6620625,0.727416666666667,0.736666666666667,0.759027777777778,0.734722222222222,0.822222222222222,0.833333333333333,0.666666666666667,0.661944444444444,0.6620625,0.727416666666667,0.736666666666667,0.759027777777778,0.734722222222222,0.822222222222222,0.833333333333333
"72",0.65,0.650277777777778,0.648631944444444,0.641166666666667,0.657777777777778,0.658333333333333,0.665277777777778,0.733333333333333,0.833333333333333,0.65,0.650277777777778,0.648631944444444,0.641166666666667,0.657777777777778,0.658333333333333,0.665277777777778,0.733333333333333,0.833333333333333,0.65,0.650277777777778,0.648631944444444,0.641166666666667,0.657777777777778,0.658333333333333,0.665277777777778,0.733333333333333,0.833333333333333
"73",0.783333333333333,0.780694444444444,0.779895833333333,0.77,0.763888888888889,0.773611111111111,0.795833333333333,0.836111111111111,0.833333333333333,0.783333333333333,0.780694444444444,0.779895833333333,0.77,0.763888888888889,0.773611111111111,0.795833333333333,0.836111111111111,0.833333333333333,0.783333333333333,0.780694444444444,0.779895833333333,0.77,0.763888888888889,0.773611111111111,0.795833333333333,0.836111111111111,0.833333333333333
"74",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"75",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"76",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"77",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"82",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"83",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"85",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"86",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"87",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"88",0.75,0.75625,0.756305555555556,0.7605,0.758888888888889,0.748611111111111,0.752777777777778,0.825,0.833333333333333,0.75,0.75625,0.756305555555556,0.7605,0.758888888888889,0.748611111111111,0.752777777777778,0.825,0.833333333333333,0.75,0.75625,0.756305555555556,0.7605,0.758888888888889,0.748611111111111,0.752777777777778,0.825,0.833333333333333
"89",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"90",0.733333333333333,0.73625,0.735923611111111,0.713166666666667,0.716111111111111,0.708333333333333,0.704166666666667,0.775,0.833333333333333,0.733333333333333,0.73625,0.735923611111111,0.713166666666667,0.716111111111111,0.708333333333333,0.704166666666667,0.775,0.833333333333333,0.733333333333333,0.73625,0.735923611111111,0.713166666666667,0.716111111111111,0.708333333333333,0.704166666666667,0.775,0.833333333333333
"91",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"92",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"93",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"95",0.783333333333333,0.787638888888889,0.788159722222222,0.822666666666667,0.822222222222222,0.816666666666667,0.813888888888889,0.897222222222222,0.916666666666667,0.783333333333333,0.787638888888889,0.788159722222222,0.822666666666667,0.822222222222222,0.816666666666667,0.813888888888889,0.897222222222222,0.916666666666667,0.783333333333333,0.787638888888889,0.788159722222222,0.822666666666667,0.822222222222222,0.816666666666667,0.813888888888889,0.897222222222222,0.916666666666667
"96",0.716666666666667,0.715972222222222,0.716423611111111,0.731833333333333,0.707222222222222,0.720833333333333,0.720833333333333,0.780555555555556,1,0.716666666666667,0.715972222222222,0.716423611111111,0.731833333333333,0.707222222222222,0.720833333333333,0.720833333333333,0.780555555555556,1,0.716666666666667,0.715972222222222,0.716423611111111,0.731833333333333,0.707222222222222,0.720833333333333,0.720833333333333,0.780555555555556,1
"97",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"98",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"99",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"100",0.683333333333333,0.686805555555556,0.685902777777778,0.75225,0.76,0.793055555555556,0.791666666666667,0.741666666666667,0.833333333333333,0.683333333333333,0.686805555555556,0.685902777777778,0.75225,0.76,0.793055555555556,0.791666666666667,0.741666666666667,0.833333333333333,0.683333333333333,0.686805555555556,0.685902777777778,0.75225,0.76,0.793055555555556,0.791666666666667,0.741666666666667,0.833333333333333
"101",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"102",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"103",0.566666666666667,0.571805555555556,0.571527777777778,0.625083333333333,0.654444444444444,0.677777777777778,0.686111111111111,0.583333333333333,0.666666666666667,0.566666666666667,0.571805555555556,0.571527777777778,0.625083333333333,0.654444444444444,0.677777777777778,0.686111111111111,0.583333333333333,0.666666666666667,0.566666666666667,0.571805555555556,0.571527777777778,0.625083333333333,0.654444444444444,0.677777777777778,0.686111111111111,0.583333333333333,0.666666666666667
"104",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"105",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"106",0.666666666666667,0.669583333333333,0.669916666666667,0.717666666666667,0.741111111111111,0.753472222222222,0.730555555555556,0.733333333333333,0.833333333333333,0.666666666666667,0.669583333333333,0.669916666666667,0.717666666666667,0.741111111111111,0.753472222222222,0.730555555555556,0.733333333333333,0.833333333333333,0.666666666666667,0.669583333333333,0.669916666666667,0.717666666666667,0.741111111111111,0.753472222222222,0.730555555555556,0.733333333333333,0.833333333333333
"107",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"108",0.683333333333333,0.684444444444444,0.685715277777778,0.719,0.728333333333333,0.738888888888889,0.743055555555556,0.708333333333333,1,0.683333333333333,0.684444444444444,0.685715277777778,0.719,0.728333333333333,0.738888888888889,0.743055555555556,0.708333333333333,1,0.683333333333333,0.684444444444444,0.685715277777778,0.719,0.728333333333333,0.738888888888889,0.743055555555556,0.708333333333333,1
"109",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"110",0.683333333333333,0.6875,0.6886875,0.739583333333333,0.741111111111111,0.758333333333333,0.75,0.744444444444444,0.833333333333333,0.683333333333333,0.6875,0.6886875,0.739583333333333,0.741111111111111,0.758333333333333,0.75,0.744444444444444,0.833333333333333,0.683333333333333,0.6875,0.6886875,0.739583333333333,0.741111111111111,0.758333333333333,0.75,0.744444444444444,0.833333333333333
"111",0.766666666666667,0.766805555555556,0.767798611111111,0.803416666666667,0.798888888888889,0.811805555555556,0.805555555555556,0.872222222222222,1,0.766666666666667,0.766805555555556,0.767798611111111,0.803416666666667,0.798888888888889,0.811805555555556,0.805555555555556,0.872222222222222,1,0.766666666666667,0.766805555555556,0.767798611111111,0.803416666666667,0.798888888888889,0.811805555555556,0.805555555555556,0.872222222222222,1
"112",0.683333333333333,0.679722222222222,0.677722222222222,0.708666666666667,0.730555555555556,0.740277777777778,0.733333333333333,0.805555555555556,1,0.683333333333333,0.679722222222222,0.677722222222222,0.708666666666667,0.730555555555556,0.740277777777778,0.733333333333333,0.805555555555556,1,0.683333333333333,0.679722222222222,0.677722222222222,0.708666666666667,0.730555555555556,0.740277777777778,0.733333333333333,0.805555555555556,1
"113",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"114",0.75,0.745,0.745805555555556,0.758833333333333,0.774444444444444,0.783333333333333,0.758333333333333,0.805555555555556,1,0.75,0.745,0.745805555555556,0.758833333333333,0.774444444444444,0.783333333333333,0.758333333333333,0.805555555555556,1,0.75,0.745,0.745805555555556,0.758833333333333,0.774444444444444,0.783333333333333,0.758333333333333,0.805555555555556,1
"115",0.883333333333333,0.879444444444444,0.880222222222222,0.823083333333333,0.821111111111111,0.800694444444444,0.819444444444444,0.725,0.833333333333333,0.883333333333333,0.879444444444444,0.880222222222222,0.823083333333333,0.821111111111111,0.800694444444444,0.819444444444444,0.725,0.833333333333333,0.883333333333333,0.879444444444444,0.880222222222222,0.823083333333333,0.821111111111111,0.800694444444444,0.819444444444444,0.725,0.833333333333333
"116",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"117",0.683333333333333,0.679444444444445,0.680236111111111,0.676,0.670555555555556,0.677083333333333,0.725,0.766666666666667,0.833333333333333,0.683333333333333,0.679444444444445,0.680236111111111,0.676,0.670555555555556,0.677083333333333,0.725,0.766666666666667,0.833333333333333,0.683333333333333,0.679444444444445,0.680236111111111,0.676,0.670555555555556,0.677083333333333,0.725,0.766666666666667,0.833333333333333
"118",0.683333333333333,0.68,0.6806875,0.6795,0.673888888888889,0.680555555555556,0.730555555555556,0.766666666666667,0.833333333333333,0.683333333333333,0.68,0.6806875,0.6795,0.673888888888889,0.680555555555556,0.730555555555556,0.766666666666667,0.833333333333333,0.683333333333333,0.68,0.6806875,0.6795,0.673888888888889,0.680555555555556,0.730555555555556,0.766666666666667,0.833333333333333
"119",0.716666666666667,0.713194444444444,0.713743055555556,0.701166666666667,0.692222222222222,0.701388888888889,0.731944444444445,0.775,0.833333333333333,0.716666666666667,0.713194444444444,0.713743055555556,0.701166666666667,0.692222222222222,0.701388888888889,0.731944444444445,0.775,0.833333333333333,0.716666666666667,0.713194444444444,0.713743055555556,0.701166666666667,0.692222222222222,0.701388888888889,0.731944444444445,0.775,0.833333333333333
