"","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety"
"1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2",0.75,0.749722222222222,0.749659722222222,0.72875,0.721666666666667,0.7625,0.734722222222222,0.705555555555555,0.833333333333333,0.75,0.749722222222222,0.749659722222222,0.72875,0.721666666666667,0.7625,0.734722222222222,0.705555555555555,0.833333333333333,0.75,0.749722222222222,0.749659722222222,0.72875,0.721666666666667,0.7625,0.734722222222222,0.705555555555555,0.833333333333333
"3",0.9,0.897777777777778,0.898444444444444,0.851833333333333,0.838333333333333,0.81875,0.772222222222222,0.736111111111111,0.666666666666667,0.9,0.897777777777778,0.898444444444444,0.851833333333333,0.838333333333333,0.81875,0.772222222222222,0.736111111111111,0.666666666666667,0.9,0.897777777777778,0.898444444444444,0.851833333333333,0.838333333333333,0.81875,0.772222222222222,0.736111111111111,0.666666666666667
"4",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5",0.933333333333333,0.935555555555555,0.935583333333333,0.904166666666667,0.899444444444444,0.893055555555555,0.8625,0.833333333333333,0.833333333333333,0.933333333333333,0.935555555555555,0.935583333333333,0.904166666666667,0.899444444444444,0.893055555555555,0.8625,0.833333333333333,0.833333333333333,0.933333333333333,0.935555555555555,0.935583333333333,0.904166666666667,0.899444444444444,0.893055555555555,0.8625,0.833333333333333,0.833333333333333
"6",0.8,0.800972222222222,0.801201388888889,0.77375,0.776111111111111,0.776388888888889,0.748611111111111,0.711111111111111,0.833333333333333,0.8,0.800972222222222,0.801201388888889,0.77375,0.776111111111111,0.776388888888889,0.748611111111111,0.711111111111111,0.833333333333333,0.8,0.800972222222222,0.801201388888889,0.77375,0.776111111111111,0.776388888888889,0.748611111111111,0.711111111111111,0.833333333333333
"7",0.783333333333333,0.776388888888889,0.776763888888889,0.7685,0.776666666666667,0.774305555555556,0.780555555555556,0.827777777777778,0.833333333333333,0.783333333333333,0.776388888888889,0.776763888888889,0.7685,0.776666666666667,0.774305555555556,0.780555555555556,0.827777777777778,0.833333333333333,0.783333333333333,0.776388888888889,0.776763888888889,0.7685,0.776666666666667,0.774305555555556,0.780555555555556,0.827777777777778,0.833333333333333
"8",0.8,0.801527777777778,0.801645833333333,0.777666666666667,0.777222222222222,0.776388888888889,0.751388888888889,0.733333333333333,0.833333333333333,0.8,0.801527777777778,0.801645833333333,0.777666666666667,0.777222222222222,0.776388888888889,0.751388888888889,0.733333333333333,0.833333333333333,0.8,0.801527777777778,0.801645833333333,0.777666666666667,0.777222222222222,0.776388888888889,0.751388888888889,0.733333333333333,0.833333333333333
"9",0.816666666666667,0.82,0.819694444444445,0.795333333333333,0.791111111111111,0.777777777777778,0.759722222222222,0.744444444444444,0.833333333333333,0.816666666666667,0.82,0.819694444444445,0.795333333333333,0.791111111111111,0.777777777777778,0.759722222222222,0.744444444444444,0.833333333333333,0.816666666666667,0.82,0.819694444444445,0.795333333333333,0.791111111111111,0.777777777777778,0.759722222222222,0.744444444444444,0.833333333333333
"10",0.966666666666667,0.969861111111111,0.969770833333333,0.941333333333333,0.945,0.930555555555556,0.943055555555556,0.944444444444444,1,0.966666666666667,0.969861111111111,0.969770833333333,0.941333333333333,0.945,0.930555555555556,0.943055555555556,0.944444444444444,1,0.966666666666667,0.969861111111111,0.969770833333333,0.941333333333333,0.945,0.930555555555556,0.943055555555556,0.944444444444444,1
"11",0.766666666666667,0.767222222222222,0.768277777777778,0.727,0.726111111111111,0.723611111111111,0.731944444444445,0.677777777777778,0.833333333333333,0.766666666666667,0.767222222222222,0.768277777777778,0.727,0.726111111111111,0.723611111111111,0.731944444444445,0.677777777777778,0.833333333333333,0.766666666666667,0.767222222222222,0.768277777777778,0.727,0.726111111111111,0.723611111111111,0.731944444444445,0.677777777777778,0.833333333333333
"12",0.766666666666667,0.767083333333333,0.768645833333333,0.726333333333333,0.729444444444444,0.73125,0.743055555555556,0.688888888888889,0.833333333333333,0.766666666666667,0.767083333333333,0.768645833333333,0.726333333333333,0.729444444444444,0.73125,0.743055555555556,0.688888888888889,0.833333333333333,0.766666666666667,0.767083333333333,0.768645833333333,0.726333333333333,0.729444444444444,0.73125,0.743055555555556,0.688888888888889,0.833333333333333
"13",0.6,0.601388888888889,0.602006944444444,0.643,0.653888888888889,0.682638888888889,0.688888888888889,0.736111111111111,0.666666666666667,0.6,0.601388888888889,0.602006944444444,0.643,0.653888888888889,0.682638888888889,0.688888888888889,0.736111111111111,0.666666666666667,0.6,0.601388888888889,0.602006944444444,0.643,0.653888888888889,0.682638888888889,0.688888888888889,0.736111111111111,0.666666666666667
"14",0.65,0.654166666666667,0.655104166666667,0.6495,0.646111111111111,0.625,0.681944444444444,0.7,0.666666666666667,0.65,0.654166666666667,0.655104166666667,0.6495,0.646111111111111,0.625,0.681944444444444,0.7,0.666666666666667,0.65,0.654166666666667,0.655104166666667,0.6495,0.646111111111111,0.625,0.681944444444444,0.7,0.666666666666667
"15",0.7,0.699305555555556,0.698652777777778,0.733416666666667,0.731111111111111,0.747222222222222,0.781944444444444,0.788888888888889,0.833333333333333,0.7,0.699305555555556,0.698652777777778,0.733416666666667,0.731111111111111,0.747222222222222,0.781944444444444,0.788888888888889,0.833333333333333,0.7,0.699305555555556,0.698652777777778,0.733416666666667,0.731111111111111,0.747222222222222,0.781944444444444,0.788888888888889,0.833333333333333
"16",0.783333333333333,0.781527777777778,0.780888888888889,0.736416666666667,0.748888888888889,0.727777777777778,0.761111111111111,0.822222222222222,0.833333333333333,0.783333333333333,0.781527777777778,0.780888888888889,0.736416666666667,0.748888888888889,0.727777777777778,0.761111111111111,0.822222222222222,0.833333333333333,0.783333333333333,0.781527777777778,0.780888888888889,0.736416666666667,0.748888888888889,0.727777777777778,0.761111111111111,0.822222222222222,0.833333333333333
"17",0.616666666666667,0.616805555555556,0.616138888888889,0.5815,0.601666666666667,0.595138888888889,0.623611111111111,0.655555555555556,0.666666666666667,0.616666666666667,0.616805555555556,0.616138888888889,0.5815,0.601666666666667,0.595138888888889,0.623611111111111,0.655555555555556,0.666666666666667,0.616666666666667,0.616805555555556,0.616138888888889,0.5815,0.601666666666667,0.595138888888889,0.623611111111111,0.655555555555556,0.666666666666667
"18",0.6,0.600138888888889,0.5998125,0.6255,0.618333333333333,0.614583333333333,0.659722222222222,0.658333333333333,0.833333333333333,0.6,0.600138888888889,0.5998125,0.6255,0.618333333333333,0.614583333333333,0.659722222222222,0.658333333333333,0.833333333333333,0.6,0.600138888888889,0.5998125,0.6255,0.618333333333333,0.614583333333333,0.659722222222222,0.658333333333333,0.833333333333333
"19",0.7,0.696944444444444,0.697888888888889,0.704583333333333,0.707777777777778,0.707638888888889,0.713888888888889,0.683333333333333,0.666666666666667,0.7,0.696944444444444,0.697888888888889,0.704583333333333,0.707777777777778,0.707638888888889,0.713888888888889,0.683333333333333,0.666666666666667,0.7,0.696944444444444,0.697888888888889,0.704583333333333,0.707777777777778,0.707638888888889,0.713888888888889,0.683333333333333,0.666666666666667
"20",0.7,0.695555555555555,0.696833333333333,0.70825,0.706111111111111,0.703472222222222,0.723611111111111,0.694444444444444,0.666666666666667,0.7,0.695555555555555,0.696833333333333,0.70825,0.706111111111111,0.703472222222222,0.723611111111111,0.694444444444444,0.666666666666667,0.7,0.695555555555555,0.696833333333333,0.70825,0.706111111111111,0.703472222222222,0.723611111111111,0.694444444444444,0.666666666666667
"21",0.616666666666667,0.610138888888889,0.609333333333333,0.613166666666667,0.608333333333333,0.602083333333333,0.625,0.636111111111111,0.666666666666667,0.616666666666667,0.610138888888889,0.609333333333333,0.613166666666667,0.608333333333333,0.602083333333333,0.625,0.636111111111111,0.666666666666667,0.616666666666667,0.610138888888889,0.609333333333333,0.613166666666667,0.608333333333333,0.602083333333333,0.625,0.636111111111111,0.666666666666667
"22",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23",0.633333333333333,0.635,0.633888888888889,0.617833333333333,0.614444444444444,0.660416666666667,0.716666666666667,0.769444444444444,0.833333333333333,0.633333333333333,0.635,0.633888888888889,0.617833333333333,0.614444444444444,0.660416666666667,0.716666666666667,0.769444444444444,0.833333333333333,0.633333333333333,0.635,0.633888888888889,0.617833333333333,0.614444444444444,0.660416666666667,0.716666666666667,0.769444444444444,0.833333333333333
"24",0.633333333333333,0.634305555555556,0.634118055555556,0.617583333333333,0.615,0.672222222222222,0.722222222222222,0.766666666666667,0.833333333333333,0.633333333333333,0.634305555555556,0.634118055555556,0.617583333333333,0.615,0.672222222222222,0.722222222222222,0.766666666666667,0.833333333333333,0.633333333333333,0.634305555555556,0.634118055555556,0.617583333333333,0.615,0.672222222222222,0.722222222222222,0.766666666666667,0.833333333333333
"25",0.716666666666667,0.719861111111111,0.719701388888889,0.644916666666667,0.65,0.661111111111111,0.638888888888889,0.569444444444444,0.833333333333333,0.716666666666667,0.719861111111111,0.719701388888889,0.644916666666667,0.65,0.661111111111111,0.638888888888889,0.569444444444444,0.833333333333333,0.716666666666667,0.719861111111111,0.719701388888889,0.644916666666667,0.65,0.661111111111111,0.638888888888889,0.569444444444444,0.833333333333333
"26",0.7,0.701111111111111,0.700701388888889,0.634583333333333,0.642777777777778,0.655555555555556,0.623611111111111,0.561111111111111,0.833333333333333,0.7,0.701111111111111,0.700701388888889,0.634583333333333,0.642777777777778,0.655555555555556,0.623611111111111,0.561111111111111,0.833333333333333,0.7,0.701111111111111,0.700701388888889,0.634583333333333,0.642777777777778,0.655555555555556,0.623611111111111,0.561111111111111,0.833333333333333
